id	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	otherCatalogNumbers	higherClassification	kingdom	phylum	class	order	family	scientificName	taxonID	scientificNameAuthorship	genus	subgenus	specificEpithet	verbatimTaxonRank	infraspecificEpithet	taxonRank	identifiedBy	dateIdentified	identificationReferences	identificationRemarks	taxonRemarks	identificationQualifier	typeStatus	recordedBy	associatedCollectors	recordNumber	eventDate	year	month	day	startDayOfYear	endDayOfYear	verbatimEventDate	occurrenceRemarks	habitat	substrate	verbatimAttributes	fieldNumber	eventID	informationWithheld	dataGeneralizations	dynamicProperties	associatedOccurrences	associatedSequences	associatedTaxa	reproductiveCondition	establishmentMeans	cultivationStatus	lifeStage	sex	individualCount	preparations	country	stateProvince	county	municipality	locality	locationRemarks	localitySecurity	localitySecurityReason	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimCoordinates	georeferencedBy	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	minimumElevationInMeters	maximumElevationInMeters	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	verbatimElevation	disposition	language	recordEnteredBy	modified	sourcePrimaryKey-dbpk	collID	recordID	references
427903	SBMNH	SBMNHENT		PreservedSpecimen	e004becd-8f05-45d9-821a-ac738dcbf5da	SBMNHENT0003419		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Platynini|Platynina|Tanystoma	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tanystoma maculicolle	335746	(Dejean, 1828)	Tanystoma		maculicolle			Species	David Kavanaugh							P.W. Collins &W.G. Abbott			1976-02-24	1976	2	24	55		1976-2-24																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Rosa Island, Ranch, Beecher's Bay		0		34.0079	-120.0487																		2018-10-17 07:44:00	19887559	7	urn:uuid:e55f9158-6aac-4d24-9081-28e3576a238e	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=427903
427904	SBMNH	SBMNHENT		PreservedSpecimen	710221ff-e82f-4110-b159-7c179d77fcfd	SBMNHENT0003420		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Platynini|Platynina|Tanystoma	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tanystoma maculicolle	335746	(Dejean, 1828)	Tanystoma		maculicolle			Species	Michael Caterino							C. Henne			1941-03-31	1941	3	31	90		1941-3-31																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Rosa Island		0		34.0079	-120.0487																		2018-10-17 07:44:00	19887560	7	urn:uuid:b68f7d16-ac37-4822-8303-980631216508	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=427904
427905	SBMNH	SBMNHENT		PreservedSpecimen	2dfedb3b-c571-4d22-83c4-78c56d7c0965	SBMNHENT0003421		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Platynini|Platynina|Tanystoma	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tanystoma maculicolle	335746	(Dejean, 1828)	Tanystoma		maculicolle			Species	David Kavanaugh							P.W. Collins &W.G. Abbott			1976-02-24	1976	2	24	55		1976-2-24																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Rosa Island, Ranch, Beecher's Bay		0		34.0079	-120.0487																		2018-10-17 07:44:00	19887561	7	urn:uuid:4977b5c4-0fba-4f5d-9db7-85e5634484c6	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=427905
427906	SBMNH	SBMNHENT		PreservedSpecimen	c02f3428-d54f-41eb-b5cc-4921ae1dbd2d	SBMNHENT0003422		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Platynini|Platynina|Tanystoma	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tanystoma maculicolle	335746	(Dejean, 1828)	Tanystoma		maculicolle			Species	David Kavanaugh							P.W. Collins &W.G. Abbott			1976-02-24	1976	2	24	55		1976-2-24																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Rosa Island, Ranch, Beecher's Bay		0		34.0079	-120.0487																		2018-10-17 07:44:00	19887562	7	urn:uuid:b85fca99-5f7e-484a-8a49-1356827cbc93	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=427906
427907	SBMNH	SBMNHENT		PreservedSpecimen	7abbd106-8b89-404e-bac3-4758074d19a6	SBMNHENT0003423		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Platynini|Platynina|Tanystoma	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tanystoma maculicolle	335746	(Dejean, 1828)	Tanystoma		maculicolle			Species	Michael Caterino							W.G. Abbott&P.W. Collins			1976-02-24	1976	2	24	55		1976-2-24																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Rosa Island, Ranch		0		34.0079	-120.0487																		2018-10-17 07:44:00	19887563	7	urn:uuid:f56bcddb-49c6-4b06-8f82-2fd31b1fa0e2	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=427907
427908	SBMNH	SBMNHENT		PreservedSpecimen	9956d7c5-2e2d-4be5-a5bc-09caa0f3ded8	SBMNHENT0003424		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Platynini|Platynina|Tanystoma	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tanystoma maculicolle	335746	(Dejean, 1828)	Tanystoma		maculicolle			Species	Michael Caterino							S.E. Miller			1978-05-13	1978	5	13	133		1978-5-13																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Rosa Island, Lobo Canyon		0		34.0042	-120.0917									3					10ft				2018-10-17 07:44:00	19887564	7	urn:uuid:e729d373-003e-40f0-a4e2-fc1fedee4284	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=427908
427909	SBMNH	SBMNHENT		PreservedSpecimen	54157b01-b6a3-4c76-a0f4-0ef8d91965d5	SBMNHENT0003425		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Platynini|Platynina|Tanystoma	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tanystoma maculicolle	335746	(Dejean, 1828)	Tanystoma		maculicolle			Species	David Kavanaugh							P.W. Collins &W.G. Abbott			1976-02-24	1976	2	24	55		1976-2-24																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Rosa Island, Ranch, Beecher's Bay		0		34.0079	-120.0487																		2018-10-17 07:44:00	19887565	7	urn:uuid:00a254e0-2345-485e-9948-d4cb39e2f68b	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=427909
427910	SBMNH	SBMNHENT		PreservedSpecimen	27642213-8dcc-4f04-9074-1f32bfca7a06	SBMNHENT0003426		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Platynini|Platynina|Tanystoma	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tanystoma maculicolle	335746	(Dejean, 1828)	Tanystoma		maculicolle			Species	David Kavanaugh							P.W. Collins &W.G. Abbott			1976-02-24	1976	2	24	55		1976-2-24																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Rosa Island, Ranch, Beecher's Bay		0		34.0079	-120.0487																		2018-10-17 07:44:00	19887566	7	urn:uuid:69b053fb-4d23-416e-b8e8-c29529477cc5	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=427910
427911	SBMNH	SBMNHENT		PreservedSpecimen	c0671f33-0e6f-4ace-a955-9c4f84972b48	SBMNHENT0003427		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Platynini|Platynina|Tanystoma	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tanystoma maculicolle	335746	(Dejean, 1828)	Tanystoma		maculicolle			Species	David Kavanaugh							P.W. Collins &W.G. Abbott			1976-02-24	1976	2	24	55		1976-2-24																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Rosa Island, Ranch, Beecher's Bay		0		34.0079	-120.0487																		2018-10-17 07:44:00	19887567	7	urn:uuid:fd65f1d1-b887-4f25-86a0-2b3cea9777cb	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=427911
427914	SBMNH	SBMNHENT		PreservedSpecimen	7192e211-cd66-417e-9fa2-7ad70dd90f30	SBMNHENT0003430		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Platynini|Platynina|Tanystoma	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tanystoma maculicolle	335746	(Dejean, 1828)	Tanystoma		maculicolle			Species	Michael Caterino							P.W. Collins &W.G. Abbott			1976-02-24	1976	2	24	55		1976-2-24																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Rosa Island, Ranch, Beecher's Bay		0		34.0079	-120.0487																		2018-10-17 07:44:00	19887570	7	urn:uuid:21f22dbb-d1a9-4570-aa42-167de1dcc632	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=427914
427915	SBMNH	SBMNHENT		PreservedSpecimen	53f415d9-53f4-479c-8d5a-07a74fa40b67	SBMNHENT0003431		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Platynini|Platynina|Tanystoma	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tanystoma maculicolle	335746	(Dejean, 1828)	Tanystoma		maculicolle			Species	David Kavanaugh							P. Orr			1961-12-01	1961	12	1	335		1961-12-1																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Rosa Island		0		34.0079	-120.0487																		2018-10-17 07:44:00	19887571	7	urn:uuid:1ce840fc-0b40-470c-8bef-1f8a4ec4a663	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=427915
427916	SBMNH	SBMNHENT		PreservedSpecimen	0380c03e-5ae0-423e-b4f5-ea969ab65646	SBMNHENT0003432		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Platynini|Platynina|Tanystoma	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tanystoma maculicolle	335746	(Dejean, 1828)	Tanystoma		maculicolle			Species	David Kavanaugh							P.W. Collins &W.G. Abbott			1976-02-24	1976	2	24	55		1976-2-24																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Rosa Island, Ranch, Beecher's Bay		0		34.0079	-120.0487																		2018-10-17 07:44:00	19887572	7	urn:uuid:2bffefba-8d82-49a9-9c01-ffe62960fb54	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=427916
427918	SBMNH	SBMNHENT		PreservedSpecimen	ed160e1b-e32f-4150-bbbf-2489685d7d6a	SBMNHENT0003434		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Platynini|Platynina|Tanystoma	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tanystoma maculicolle	335746	(Dejean, 1828)	Tanystoma		maculicolle			Species	Michael Caterino							P.W. Collins &W.G. Abbott			1976-02-24	1976	2	24	55		1976-2-24																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Rosa Island, Ranch, Beecher's Bay		0		34.0079	-120.0487																		2018-10-17 07:44:00	19887574	7	urn:uuid:41d15731-5500-4963-bc7d-2372dc5885d1	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=427918
427919	SBMNH	SBMNHENT		PreservedSpecimen	f7cac3dc-9619-4c2a-ba5f-4bffe13fe49e	SBMNHENT0003435		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Platynini|Platynina|Tanystoma	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tanystoma maculicolle	335746	(Dejean, 1828)	Tanystoma		maculicolle			Species	Michael Caterino							Scott E. Miller			1976-04-21	1976	4	21	112		1976-4-21																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Rosa Island, Ranch, Beecher's Bay		0		34.0079	-120.0487																		2018-10-17 07:44:00	19887575	7	urn:uuid:71dfa89c-1b83-443e-b362-f38b27735b2d	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=427919
427920	SBMNH	SBMNHENT		PreservedSpecimen	ca2f0d72-093e-45d0-aa22-b71a2de6a756	SBMNHENT0003436		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Platynini|Platynina|Tanystoma	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tanystoma maculicolle	335746	(Dejean, 1828)	Tanystoma		maculicolle			Species	David Kavanaugh							Scott E. Miller			1976-04-22	1976	4	22	113		1976-4-22																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Rosa Island		0		34.0079	-120.0487																		2018-10-17 07:44:00	19887576	7	urn:uuid:602538ac-2673-4da4-866e-6d75bcffb497	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=427920
427921	SBMNH	SBMNHENT		PreservedSpecimen	4b142b3a-0913-4a74-8c05-6bea75ac7497	SBMNHENT0003437		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Platynini|Platynina|Tanystoma	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tanystoma maculicolle	335746	(Dejean, 1828)	Tanystoma		maculicolle			Species	Michael Caterino							Scott E. Miller			1976-04-21	1976	4	21	112		1976-4-21																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Rosa Island, Ranch, Beecher's Bay		0		34.0079	-120.0487																		2018-10-17 07:44:00	19887577	7	urn:uuid:c9e18e0e-fb19-4ee3-a17c-834833fad809	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=427921
427922	SBMNH	SBMNHENT		PreservedSpecimen	d6b1bc34-bee4-43d9-b247-4db969575670	SBMNHENT0003438		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Platynini|Platynina|Tanystoma	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tanystoma maculicolle	335746	(Dejean, 1828)	Tanystoma		maculicolle			Species	Michael Caterino							P.W. Collins &W.G. Abbott			1976-02-24	1976	2	24	55		1976-2-24																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Rosa Island, Ranch, Beecher's Bay		0		34.0079	-120.0487																		2018-10-17 07:44:00	19887578	7	urn:uuid:7eb53cb0-7c1c-492d-b589-11e36586a7a7	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=427922
427928	SBMNH	SBMNHENT		PreservedSpecimen	2631db4e-cd7f-4154-b952-60f94458807c	SBMNHENT0003444		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Sphodrini|Calathina|Calathus|Neocalathus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Calathus ruficollis	1604	Dejean, 1828	Calathus	Neocalathus	ruficollis			Species	David Kavanaugh							S.E. Miller			1976-04-22	1976	4	22	113		1976-4-22																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Rosa Island, Arlington Canyon		0		33.9835	-120.1533																		2016-02-18 19:10:04	19887584	7	urn:uuid:734e10ab-8e2c-4ed6-9465-31a753c76d55	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=427928
427929	SBMNH	SBMNHENT		PreservedSpecimen	c66d5fbe-b411-4763-9843-51750597133f	SBMNHENT0003445		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Sphodrini|Calathina|Calathus|Neocalathus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Calathus ruficollis	1604	Dejean, 1828	Calathus	Neocalathus	ruficollis			Species	David Kavanaugh							S.E. Miller			1976-04-22	1976	4	22	113		1976-4-22																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Rosa Island, Arlington Canyon		0		33.9835	-120.1533																		2016-02-18 19:10:04	19887585	7	urn:uuid:e10898c4-42f5-42d0-a525-a3fb91c2949f	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=427929
427930	SBMNH	SBMNHENT		PreservedSpecimen	77a75a97-65ca-4ea6-a09d-26acd541262a	SBMNHENT0003446		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Sphodrini|Calathina|Calathus|Neocalathus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Calathus ruficollis	1604	Dejean, 1828	Calathus	Neocalathus	ruficollis			Species	David Kavanaugh							P.W. Collins & W.G. Abbott			1976-02-25	1976	2	25	56		1976-2-25																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Rosa Island, Arlington Canyon		0		33.9835	-120.1533																		2016-02-18 19:10:04	19887586	7	urn:uuid:a34c9e76-4f45-45b4-be0b-8d21fd52d5ed	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=427930
