id	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	otherCatalogNumbers	higherClassification	kingdom	phylum	class	order	family	scientificName	taxonID	scientificNameAuthorship	genus	subgenus	specificEpithet	verbatimTaxonRank	infraspecificEpithet	taxonRank	identifiedBy	dateIdentified	identificationReferences	identificationRemarks	taxonRemarks	identificationQualifier	typeStatus	recordedBy	associatedCollectors	recordNumber	eventDate	year	month	day	startDayOfYear	endDayOfYear	verbatimEventDate	occurrenceRemarks	habitat	substrate	verbatimAttributes	fieldNumber	eventID	informationWithheld	dataGeneralizations	dynamicProperties	associatedOccurrences	associatedSequences	associatedTaxa	reproductiveCondition	establishmentMeans	cultivationStatus	lifeStage	sex	individualCount	preparations	country	stateProvince	county	municipality	locality	locationRemarks	localitySecurity	localitySecurityReason	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimCoordinates	georeferencedBy	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	minimumElevationInMeters	maximumElevationInMeters	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	verbatimElevation	disposition	language	recordEnteredBy	modified	sourcePrimaryKey-dbpk	collID	recordID	references
428412	SBMNH	SBMNHENT		PreservedSpecimen	0051b151-3daf-4bbb-bc32-7901400d8894	SBMNHENT0003930		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Elateriformia|Elateroidea|Elateridae|Dendrometrinae|Dendrometrini|Hemicrepidius	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae	Hemicrepidius californicus	323578	Becker	Hemicrepidius		californicus			Species	Edward Becker							C.D. Nagano			1980-03-01	1980	3	1	61		1980-3-1																	unknown	1	Pinned	United States	California	Ventura County		San Nicolas Island, Red Eye Bch		0		33.271414	-119.55953		407		mgimmel (2016-12-02 22:41:51)		georef batch tool 2016-12-02; GeoLocate	reviewed - high confidence											2016-12-02 23:41:51	19888068	7	urn:uuid:9e4afbe8-ca90-4029-9efb-87dbd65d4da7	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428412
428415	SBMNH	SBMNHENT		PreservedSpecimen	314e2855-78a8-4721-97d9-43ddeedc80a9	SBMNHENT0003933		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Elateriformia|Elateroidea|Elateridae|Elaterinae|Physorhinini|Anchastus	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae	Anchastus cinereipennis	279301	(Eschscholtz, 1829)	Anchastus		cinereipennis			Species	Edward Becker							S.E. Miller			1980-06-06	1980	6	6	158		1980-6-6																	unknown	1	Pinned	United States	California	Ventura County		San Nicolas Island, pumping sta., abt. 1 mi. SSEof 1000 Springs		0		33.270463	-119.520627		365		mgimmel (2016-12-02 22:52:32)		georef batch tool 2016-12-02; GeoLocate	reviewed - high confidence		122					400ft				2016-12-02 23:52:32	19888071	7	urn:uuid:71fcc38c-83aa-4076-aae9-342068f4c4c3	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428415
428439	SBMNH	SBMNHENT		PreservedSpecimen	aa66f3a6-7568-4924-a0c4-26d1e0327984	SBMNHENT0003957		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Cicindelinae|Cicindelini|Cicindelina|Cicindelidia	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindelidia hemorrhagica	1637606	(LeConte, 1851)	Cicindelidia		hemorrhagica			Species	Christopher Nagano							A.B. Menke, D.R. Miller, R.W. Rust			1978-06-25	1978	6	25	176		1978-6-25																	unknown	1	Pinned	United States	California	Ventura County		San Nicolas Island, Twin Rivers, east fork		0		33.233022	-119.515155		705		mgimmel (2016-12-02 22:43:14)		georef batch tool 2016-12-02; GeoLocate	reviewed - high confidence		15					50ft				2017-07-05 09:14:22	19888095	7	urn:uuid:e9766d78-bfeb-45cc-ac8a-d9bc35b8c7b5	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428439
428440	SBMNH	SBMNHENT		PreservedSpecimen	ac256e0b-5886-4441-b0e6-bf26bca2258a	SBMNHENT0003958		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Cicindelinae|Cicindelini|Cicindelina|Cicindelidia	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindelidia hemorrhagica	1637606	(LeConte, 1851)	Cicindelidia		hemorrhagica			Species	Christopher Nagano							A.B. Menke, D.R. Miller, R.W. Rust			1978-06-25	1978	6	25	176		1978-6-25																	unknown	1	Pinned	United States	California	Ventura County		San Nicolas Island, Twin Rivers, east fork		0		33.233022	-119.515155		705		mgimmel (2016-12-02 22:43:14)		georef batch tool 2016-12-02; GeoLocate	reviewed - high confidence		15					50ft				2017-07-05 09:14:22	19888096	7	urn:uuid:831f79b2-d490-4e21-afa2-ee0f774950b8	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428440
428451	SBMNH	SBMNHENT		PreservedSpecimen	992b471e-fda6-4cff-80a4-a5650a0df62f	SBMNHENT0003969		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Cleroidea|Melyridae|Malachiinae|Collops	Animalia	Arthropoda	Insecta	Coleoptera	Melyridae	Collops crusoe	316661	Fall	Collops		crusoe			Species	Michael Caterino							C.D. Nagano			1980-10-18	1980	10	18	292		1980-10-18																	unknown	1	Pinned	United States	California	Ventura County		San Nicolas Island, Dutch Harbor		0		33.219898	-119.487625		966		mgimmel (2016-12-02 22:32:01)		georef batch tool 2016-12-02; GeoLocate	reviewed - high confidence											2016-12-02 23:32:01	19888107	7	urn:uuid:31739f74-8ba0-4b8f-a9be-fb9589ed53a7	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428451
428459	SBMNH	SBMNHENT		PreservedSpecimen	0910c78d-148f-4358-8159-5d93e923dfda	SBMNHENT0003978		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Cleroidea|Melyridae|Malachiinae|Collops	Animalia	Arthropoda	Insecta	Coleoptera	Melyridae	Collops crusoe	316661	Fall	Collops		crusoe			Species	Michael Caterino							G.P. Kanakoff			1940-04-16	1940	4	16	107		1940-4-16																	unknown	1	Pinned	United States	California	Ventura County		San Nicolas Island		0		33.2456	-119.4981																		2016-02-18 19:10:04	19888115	7	urn:uuid:2d3d06fa-9752-4dfe-98da-0f78709158f4	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428459
428460	SBMNH	SBMNHENT		PreservedSpecimen	96efb824-f3db-479a-825e-b64610d57be9	SBMNHENT0003979		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Cleroidea|Melyridae|Malachiinae|Collops	Animalia	Arthropoda	Insecta	Coleoptera	Melyridae	Collops crusoe	316661	Fall	Collops		crusoe			Species	Michael Caterino							A.S. Menke & R.W. Rust			1978-06-22	1978	6	22	173		1978-6-22																	unknown	1	Pinned	United States	California	Ventura County		San Nicolas Island, bch. area fr. Sand Spit to canyon below Sewage Ponds		0		33.2333	-119.436921		379		mgimmel (2016-12-02 22:39:52)		georef batch tool 2016-12-02; GeoLocate	reviewed - high confidence											2016-12-02 23:39:52	19888116	7	urn:uuid:f44d7f4d-1aa4-4aa4-9464-279566ac1f44	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428460
428480	SBMNH	SBMNHENT		PreservedSpecimen	a499f56b-fbad-4078-81fe-09e86672af0d	SBMNHENT0003999		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Cleroidea|Cleridae|Korynetinae|Necrobia	Animalia	Arthropoda	Insecta	Coleoptera	Cleridae	Necrobia rufipes	13853	De Geer, 1775	Necrobia		rufipes			Species	unknown							G.P. Kanakoff			1940-12-04	1940	12	4	339		1940-12-4																	unknown	1	Pinned	United States	California	Ventura County		San Nicolas Island		0		33.2456	-119.4981																		2016-01-30 20:41:25	19888136	7	urn:uuid:288a061e-4c3e-4e9e-9f52-b609e4b79edd	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428480
428583	SBMNH	SBMNHENT		PreservedSpecimen	c5fad22e-0619-42b8-b039-94ba9114f9f1	SBMNHENT0004102		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Coccinellidae|Coccinellinae|Coccinella	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Coccinella johnsoni	25514	Casey, 1908	Coccinella		johnsoni			Species	Robert Gordon							S.E. Miller, P.M. Mercer			1980-06-06	1980	6	6	158		1980-6-6																	unknown	1	Pinned	United States	California	Ventura County		San Nicolas Island, barracks area		0		33.255176	-119.48578		482		mgimmel (2016-12-02 22:47:47)		georef batch tool 2016-12-02; GeoLocate	reviewed - high confidence		130					425ft				2016-12-02 23:47:47	19888239	7	urn:uuid:f84050e3-7210-494b-95fa-236490098430	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428583
428775	SBMNH	SBMNHENT		PreservedSpecimen	b1449353-0ced-4059-98ce-7a1c3187d2a1	SBMNHENT0004302		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Coccinellidae|Coccidulinae|Rhyzobius	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Rhyzobius lophanthae	31656	(Blaisdell, 1892)	Rhyzobius		lophanthae			Species	Michael Caterino	2005						A.B. Menke, D.R. Miller, R.W. Rust			1978-06-24	1978	6	24	175		1978-6-24																	unknown	1	Pinned	United States	California	Ventura County		San Nicolas Island, Twin Rivers, east fork		0		33.233022	-119.515155		705		mgimmel (2016-12-02 22:43:14)		georef batch tool 2016-12-02; GeoLocate	reviewed - high confidence		15					50ft				2016-12-02 23:43:14	19888431	7	urn:uuid:3aad6718-ec96-40fd-b65d-eaf71c78ba9a	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428775
428776	SBMNH	SBMNHENT		PreservedSpecimen	2457bdde-70ca-4aed-ab83-fec4cebb0c48	SBMNHENT0004303		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Coccinellidae|Scymninae|Nephus|Nephus (Scymnobius)	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Nephus sordidus	50258	(Horn, 1895)	Nephus	Nephus (Scymnobius)	sordidus			Species	Robert Gordon	1980						A.B. Menke, D.R. Miller, R.W. Rust			1978-06-24	1978	6	24	175		1978-6-24																	unknown	1	Pinned	United States	California	Ventura County		San Nicolas Island, Twin Rivers, east fork		0		33.233022	-119.515155		705		mgimmel (2016-12-02 22:43:14)		georef batch tool 2016-12-02; GeoLocate	reviewed - high confidence		15					50ft				2016-12-02 23:43:14	19888432	7	urn:uuid:f0fd21e6-3715-44fd-a319-9af65800797e	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428776
428799	SBMNH	SBMNHENT		PreservedSpecimen	1f4699b1-c730-452c-b473-78cb32f6630a	SBMNHENT0004326		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Coccinellidae|Coccinellinae|Hippodamia	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Hippodamia quinquesignata	27402	(Kirby, 1837)	Hippodamia		quinquesignata			Species	Orsak	1980						S.E. Miller & P.M. Mercer			1980-06-08	1980	6	8	160		1980-6-8																	unknown	1	Pinned	United States	California	Ventura County		San Nicolas Island, around Bldg. 120 & water tank (S of 1000 Sp.)		0		33.263179	-119.52215		213		mgimmel (2016-12-02 22:58:24)		georef batch tool 2016-12-02; GeoLocate	reviewed - high confidence		183					600ft				2016-12-02 23:58:24	19888455	7	urn:uuid:f2f694a8-17d2-435f-8418-a2c32c0bf0bf	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428799
428802	SBMNH	SBMNHENT		PreservedSpecimen	52ebccbc-188d-4423-a05f-880b81d5f95a	SBMNHENT0004329		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Coccinellidae|Coccinellinae|Hippodamia	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Hippodamia quinquesignata	27402	(Kirby, 1837)	Hippodamia		quinquesignata			Species	Orsak	1980						A.S. Menke & R.W. Rust			1978-06-22	1978	6	22	173		1978-6-22																	unknown	1	Pinned	United States	California	Ventura County		San Nicolas Island, bch. area fr. Sand Spit to canyon below Sewage Ponds		0		33.2333	-119.436921		379		mgimmel (2016-12-02 22:39:52)		georef batch tool 2016-12-02; GeoLocate	reviewed - high confidence											2016-12-02 23:39:52	19888458	7	urn:uuid:08d2969c-0529-405b-b90e-780f342a3e1e	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428802
428818	SBMNH	SBMNHENT		PreservedSpecimen	e60a27b4-68a8-4423-9a66-f5a51be0c867	SBMNHENT0004345		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Coccinellidae|Coccinellinae|Hippodamia	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Hippodamia quinquesignata	27402	(Kirby, 1837)	Hippodamia		quinquesignata			Species	Orsak	1980						A.S. Menke & R.W. Rust			1978-06-22	1978	6	22	173		1978-6-22																	unknown	1	Pinned	United States	California	Ventura County		San Nicolas Island, bch. area fr. Sand Spit to canyon below Sewage Ponds		0		33.2333	-119.436921		379		mgimmel (2016-12-02 22:39:52)		georef batch tool 2016-12-02; GeoLocate	reviewed - high confidence											2016-12-02 23:39:52	19888474	7	urn:uuid:7c3842af-2b86-45d3-8c2d-66d234619ef6	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428818
428878	SBMNH	SBMNHENT		PreservedSpecimen	c69f55ce-58bd-4636-92c1-4f98279b8665	SBMNHENT0004406		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Coccinellidae|Scymninae|Scymnus|Scymnus (Pullus)	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Scymnus marginicollis	54554	Mannerheim, 1843	Scymnus	Scymnus (Pullus)	marginicollis			Species	Robert Gordon	1980						A.S. Menke, D.R. Miller, R.W. Rust			1978-06-25	1978	6	25	176		1978-6-25																	unknown	1	Pinned	United States	California	Ventura County		San Nicolas Island, dunes E of Rockcrusher		0		33.26038	-119.562062		730		mgimmel (2016-12-02 22:30:47)		georef batch tool 2016-12-02; GeoLocate	reviewed - high confidence											2016-12-02 23:30:47	19888534	7	urn:uuid:d0853efe-f317-4d2b-b862-647119b8de75	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428878
428879	SBMNH	SBMNHENT		PreservedSpecimen	815c7ce2-d793-46c2-a26f-21fc77fb3bc0	SBMNHENT0004407		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Coccinellidae|Scymninae|Scymnus|Scymnus (Pullus)	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Scymnus marginicollis	54554	Mannerheim, 1843	Scymnus	Scymnus (Pullus)	marginicollis			Species	Robert Gordon	1980						A.S. Menke, D.R. Miller, R.W. Rust			1978-06-22	1978	6	22	173		1978-6-22																	unknown	1	Pinned	United States	California	Ventura County		San Nicolas Island, Celery Canyon		0		33.258819	-119.491681		344		mgimmel (2016-12-02 22:35:08)		georef batch tool 2016-12-02; GeoLocate	reviewed - high confidence		30					100ft				2016-12-02 23:35:08	19888535	7	urn:uuid:2fb63239-cf69-449a-b11e-5e6d90b7575c	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428879
428882	SBMNH	SBMNHENT		PreservedSpecimen	aa36f60e-53d2-42ff-a670-47afd9ae3678	SBMNHENT0004410		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Staphylinidae|Staphylininae|Staphylinini|Philonthina|Cafius	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Cafius canescens	282161	(Mäklin, 1852)	Cafius		canescens			Species	Michael Caterino	2003						G.P. Kanakoff			1940-11-27	1940	11	27	332		1940-11-27																	unknown	1	Pinned	United States	California	Ventura County		San Nicolas Island		0		33.2456	-119.4981																		2016-01-30 20:41:25	19888538	7	urn:uuid:278c7acc-9045-46e5-b58f-2dc038e008ce	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428882
428890	SBMNH	SBMNHENT		PreservedSpecimen	b5a7fddd-96fc-44cc-8a1e-2e0fcf9a76aa	SBMNHENT0004418		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Staphylinidae|Staphylininae|Staphylinini|Philonthina|Cafius	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Cafius seminitens	8104	Horn, 1884	Cafius		seminitens			Species	Stylianos Chatzimanolis	2006						L.M.Martin			1939-07-23	1939	7	23	204		1939-7-23																	unknown	1	Pinned	United States	California	Ventura County		San Nicolas Island		0		33.2456	-119.4981																		2019-02-19 14:01:26	19888546	7	urn:uuid:cd631d63-1927-4126-8b4c-9010ac751991	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428890
