id	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	otherCatalogNumbers	higherClassification	kingdom	phylum	class	order	family	scientificName	taxonID	scientificNameAuthorship	genus	subgenus	specificEpithet	verbatimTaxonRank	infraspecificEpithet	taxonRank	identifiedBy	dateIdentified	identificationReferences	identificationRemarks	taxonRemarks	identificationQualifier	typeStatus	recordedBy	associatedCollectors	recordNumber	eventDate	year	month	day	startDayOfYear	endDayOfYear	verbatimEventDate	occurrenceRemarks	habitat	substrate	verbatimAttributes	fieldNumber	eventID	informationWithheld	dataGeneralizations	dynamicProperties	associatedOccurrences	associatedSequences	associatedTaxa	reproductiveCondition	establishmentMeans	cultivationStatus	lifeStage	sex	individualCount	preparations	country	stateProvince	county	municipality	locality	locationRemarks	localitySecurity	localitySecurityReason	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimCoordinates	georeferencedBy	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	minimumElevationInMeters	maximumElevationInMeters	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	verbatimElevation	disposition	language	recordEnteredBy	modified	sourcePrimaryKey-dbpk	collID	recordID	references
428364	SBMNH	SBMNHENT		PreservedSpecimen	245322f0-31df-41e3-9848-544e4077388a	SBMNHENT0003880		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Scarabaeiformia|Scarabaeoidea|Scarabaeidae|Dynastinae|Pentodontini|Tomarus	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Tomarus gibbosus	276731	(De Geer, 1774)	Tomarus		gibbosus			Species	unknown							George Willett			1939-11-23	1939	11	23	327		1939-11-23																	unknown	1	Pinned	United States	California	Los Angeles County		San Clemente Island		0		32.9	-118.5																		2016-01-30 20:41:25	19888020	7	urn:uuid:1f302660-1cb6-4283-abdb-73aa7674e92f	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428364
428378	SBMNH	SBMNHENT		PreservedSpecimen	277a1abb-bc24-443b-8411-b2a3df918d52	SBMNHENT0003895		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Scarabaeiformia|Scarabaeoidea|Trogidae|Trox	Animalia	Arthropoda	Insecta	Coleoptera	Trogidae	Trox gemmulatus	274661	Horn, 1874	Trox		gemmulatus			Species	unknown							J.C. vonBloeker			1939-04-07	1939	4	7	97		1939-4-7																	unknown	1	Pinned	United States	California	Los Angeles County		San Clemente Island		0		32.9	-118.5																		2016-02-18 19:10:04	19888034	7	urn:uuid:6b367e16-94fb-4bba-a175-6bb1b64575f3	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428378
428431	SBMNH	SBMNHENT		PreservedSpecimen	af3e8837-d561-4169-8fc5-0bd234f3b552	SBMNHENT0003949		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Cicindelinae|Cicindelini|Cicindelina|Cicindelidia	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindela senilis	5090	Horn	Cicindela		senilis			Species	Christopher Nagano										1939-04-07	1939	4	7	97		1939-4-7																	unknown	1	Pinned	United States	California	Los Angeles County		San Clemente Island		0		32.9	-118.5																		2016-02-18 19:10:04	19888087	7	urn:uuid:5da4bc64-76ba-4f52-8ac7-00dd97a60c3e	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428431
428432	SBMNH	SBMNHENT		PreservedSpecimen	5e946c7f-1172-4931-817c-0710f6d069a0	SBMNHENT0003950		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Cicindelinae|Cicindelini|Cicindelina|Cicindelidia	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindela senilis	5090	Horn	Cicindela		senilis			Species	Christopher Nagano										1939-04-03	1939	4	3	93		1939-4-3																	unknown	1	Pinned	United States	California	Los Angeles County		San Clemente Island		0		32.9	-118.5																		2016-02-18 19:10:04	19888088	7	urn:uuid:1e32ada4-ef08-4055-943f-ce47b3a08e19	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428432
428433	SBMNH	SBMNHENT		PreservedSpecimen	94e0383e-8691-40e9-b49d-f89403d5da30	SBMNHENT0003951		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Cicindelinae|Cicindelini|Cicindelina|Cicindelidia	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Cicindela senilis	5090	Horn	Cicindela		senilis			Species	Christopher Nagano										1939-04-02	1939	4	2	92		1939-4-2																	unknown	1	Pinned	United States	California	Los Angeles County		San Clemente Island		0		32.9	-118.5																		2016-02-18 19:10:04	19888089	7	urn:uuid:c4b5b8ed-a33d-4cba-8c81-fb58900c94f5	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428433
428477	SBMNH	SBMNHENT		PreservedSpecimen	5963e544-7581-4b0e-8acb-9a834b332a58	SBMNHENT0003996		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Cleroidea|Cleridae|Korynetinae|Necrobia	Animalia	Arthropoda	Insecta	Coleoptera	Cleridae	Necrobia rufipes	13853	De Geer, 1775	Necrobia		rufipes			Species	unknown																																	unknown	1	Pinned	United States	California	Los Angeles County		San Clemente Island		0		32.9	-118.5																		2016-01-30 20:41:25	19888133	7	urn:uuid:d868381a-c7c3-433f-a793-403365393240	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428477
428522	SBMNH	SBMNHENT		PreservedSpecimen	9e5dbb02-2bd5-4202-b488-39fe30bf4c9f	SBMNHENT0004041		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Staphyliniformia|Histeroidea|Histeridae|Saprininae|Hypocaccus|Hypocaccus (Hypocaccus)	Animalia	Arthropoda	Insecta	Coleoptera	Histeridae	Hypocaccus lucidulus	47816		Hypocaccus	Hypocaccus (Hypocaccus)	lucidulus			Species	Michael Caterino							S. Miller			1981-12-05	1981	12	5	339		1981-12-5																	unknown	1	Pinned	United States	California	Los Angeles County		San Clemente Island, Eel Pt. & vicinity (Station 5)		0		32.9181	-118.546																		2016-02-18 19:10:04	19888178	7	urn:uuid:613fa88a-a875-49ee-9dce-7b2e30a7d1cf	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428522
428564	SBMNH	SBMNHENT		PreservedSpecimen	17d05b17-3845-423a-bb0b-703d208b6ac2	SBMNHENT0004083		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Cucujoidea|Nitidulidae|Carpophilinae|Nitops	Animalia	Arthropoda	Insecta	Coleoptera	Nitidulidae	Nitops pallipennis	1637490	(Say, 1823)	Nitops		pallipennis			Species	Savage							A.S. Menke, D.R. Miller, R.W. Rust			1978-06-16	1978	6	16	167		1978-6-16																	unknown	1	Pinned	United States	California	Los Angeles County		San Clemente Island		0		32.9	-118.5																		2016-01-30 20:41:25	19888220	7	urn:uuid:b36791e8-cf09-4b8f-afb9-53c18c83b5af	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428564
428582	SBMNH	SBMNHENT		PreservedSpecimen	913bc3a1-9be7-442d-bc22-964f61e17f47	SBMNHENT0004101		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Coccinellidae|Coccinellinae|Coccinella	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Coccinella johnsoni	25514	Casey, 1908	Coccinella		johnsoni			Species	Robert Gordon							A.S. Menke, D.R. Miller, R.W. Rust			1978-06-17	1978	6	17	168		1978-6-17																	unknown	1	Pinned	United States	California	Los Angeles County		San Clemente Island, West Cove		0		33.0156	-118.5988																		2016-02-18 19:10:04	19888238	7	urn:uuid:3c340a4d-a895-42d0-a29d-2bdd6b8fc1cb	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428582
428584	SBMNH	SBMNHENT		PreservedSpecimen	3387c748-506a-49ac-9c20-6691954cbd2f	SBMNHENT0004103		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Meloidae|Meloinae|Lyttini|Lytta|Lytta (Poreopasta)	Animalia	Arthropoda	Insecta	Coleoptera	Meloidae	Lytta stygica	75772	(LeConte, 1851)	Lytta	Lytta (Poreopasta)	stygica			Species	unknown							A.S. Menke, D.R. Miller, R.W. Rust			1978-06-17	1978	6	17	168		1978-6-17																	unknown	1	Pinned	United States	California	Los Angeles County		San Clemente Island, Horse Canyon		0		32.86	-118.4711																		2016-01-30 20:41:25	19888240	7	urn:uuid:bcf03d05-c9e0-4289-9e1c-cd747e8e5bfc	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428584
428797	SBMNH	SBMNHENT		PreservedSpecimen	0d1a5944-e701-4871-bbcd-ff0a68e40296	SBMNHENT0004324		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Coccinellidae|Coccinellinae|Hippodamia	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Hippodamia quinquesignata	27402	(Kirby, 1837)	Hippodamia		quinquesignata			Species	Orsak	1980						A.S. Menke, D.R. Miller, R.W. Rust			1978-06-14	1978	6	14	165		1978-6-14																	unknown	1	Pinned	United States	California	Los Angeles County		San Clemente Island, West Cove		0		33.0156	-118.5988																		2016-01-30 20:41:25	19888453	7	urn:uuid:40a7e38b-b115-484c-a46c-a2c0ad1016e5	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428797
428841	SBMNH	SBMNHENT		PreservedSpecimen	d22a7c8e-cb8b-4105-a414-332ecab2e5cb	SBMNHENT0004369		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Coccinellidae|Scymninae|Scymnus|Scymnus (Pullus)	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Scymnus jacobianus	54547	Casey, 1899	Scymnus	Scymnus (Pullus)	jacobianus			Species	Robert Gordon	1980						A.S. Menke, D.R. Miller, R.W. Rust			1978-06-15	1978	6	15	166		1978-6-15																	unknown	1	Pinned	United States	California	Los Angeles County		San Clemente Island, Eel Point		0		32.9181	-118.546																		2016-01-30 20:41:25	19888497	7	urn:uuid:134d3145-0f84-42ef-8692-62a6ea4ae364	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428841
428842	SBMNH	SBMNHENT		PreservedSpecimen	41092349-e54f-414a-8eb4-b22ea5b5e1fd	SBMNHENT0004370		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Staphylinidae|Staphylininae|Staphylinini|Staphylinina|Creophilus	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Creophilus maxillosus	9468		Creophilus		maxillosus			Species	Alfred Newton	1983						S.E. Miller			1981-12-04	1981	12	4	338		1981-12-4																	unknown	1	Pinned	United States	California	Los Angeles County		San Clemente Island, Research Sta. At "Stone"		0		32.9168	-118.4872																		2016-01-30 20:41:25	19888498	7	urn:uuid:5372cfa0-0592-455d-a2f4-641bd67261bf	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428842
429001	SBMNH	SBMNHENT		PreservedSpecimen	645f1ce9-35ac-4a99-ba3e-55075b077761	SBMNHENT0004529		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Tenebrionidae|Tenebrioninae|Apsena	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Apsena grossa	655667	(LeConte, 1866)	Apsena		grossa			Species	John Doyen	1979						D.M. Power			1972-11-11	1972	11	11	316		1972-11-11																	unknown	1	Pinned	United States	California	Los Angeles County		San Clemente Island		0		32.9	-118.5																		2017-03-13 17:15:35	19888657	7	urn:uuid:438f3ebb-a0db-468b-bae1-ce8fa36c17db	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=429001
429004	SBMNH	SBMNHENT		PreservedSpecimen	d0e5fa06-77da-4684-a192-de22733fba48	SBMNHENT0004532		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Tenebrionidae|Tenebrioninae|Apsena	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Apsena grossa	655667	(LeConte, 1866)	Apsena		grossa			Species	John Doyen	1979						D.M. Power			1972-11-11	1972	11	11	316		1972-11-11																	unknown	1	Pinned	United States	California	Los Angeles County		San Clemente Island		0		32.9	-118.5																		2017-03-13 17:15:35	19888660	7	urn:uuid:a6b6f58a-7475-4272-b667-d9ab7bafeebf	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=429004
429007	SBMNH	SBMNHENT		PreservedSpecimen	09984dee-4839-4742-8704-d5bc3322ec63	SBMNHENT0004535		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Tenebrionidae|Tenebrioninae|Apsena	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Apsena grossa	655667	(LeConte, 1866)	Apsena		grossa			Species	John Doyen	1979						D.M. Power			1972-11-11	1972	11	11	316		1972-11-11																	unknown	1	Pinned	United States	California	Los Angeles County		San Clemente Island		0		32.9	-118.5																		2017-03-13 17:15:35	19888663	7	urn:uuid:a2c4ef7f-ff45-43d6-bc77-0e1c48d090d9	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=429007
429053	SBMNH	SBMNHENT		PreservedSpecimen	88ad60ab-e556-42cd-ad95-f3224dacae8a	SBMNHENT0004581		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Curculionoidea|Erirhinidae|Erirhininae|Stenopelmini|Notiodes	Animalia	Arthropoda	Insecta	Coleoptera	Erirhinidae	Notiodes aeratus	14244	(LeConte, 1876: 176)	Notiodes		aeratus			Species	Charles O'Brien	2005																																unknown	1	Pinned	United States	California	Los Angeles County		San Clemente Island		0		32.9	-118.5																		2018-10-17 07:44:00	19888709	7	urn:uuid:02c99bcf-daa6-4480-ac6e-c22a2f1abb50	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=429053
429079	SBMNH	SBMNHENT		PreservedSpecimen	595bf601-3f1a-41e5-920d-9162410248a0	SBMNHENT0004607		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Platynini|Platynina|Tanystoma	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Tanystoma maculicolle	335746	(Dejean, 1828)	Tanystoma		maculicolle			Species	David Kavanaugh	1994						D. Meadows			1939-11-24	1939	11	24	328		1939-11-24																	unknown	1	Pinned	United States	California	Los Angeles County		San Clemente Island, Mosquito Cove		0		32.8689	-118.4132																		2018-10-17 07:44:00	19888735	7	urn:uuid:4f629313-fcdd-4254-9814-28d710c3cbdf	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=429079
429101	SBMNH	SBMNHENT		PreservedSpecimen	d7b02707-33a3-4830-9a2d-699728fe0bf7	SBMNHENT0004629		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Dytiscidae|Colymbetinae|Colymbetini|Rhantus|Rhantus (Rhantus)	Animalia	Arthropoda	Insecta	Coleoptera	Dytiscidae	Rhantus gutticollis	31517	(Say, 1830)	Rhantus	Rhantus (Rhantus)	gutticollis			Species	Paul Spangler	1980						A.S. Menke, D.R. Miller, R.W. Rust			1978-06-17	1978	6	17	168		1978-6-17																	unknown	1	Pinned	United States	California	Los Angeles County		San Clemente Island, Horse Canyon		0		32.86	-118.4711																		2016-01-30 20:41:25	19888757	7	urn:uuid:c10cca31-7fdc-4711-946c-5d026a1c7e05	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=429101
429806	SBMNH	SBMNHENT		PreservedSpecimen	b1c3a9cb-e53f-4e88-8cf7-cf34e9ba7e70	SBMNHENT0005345		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Tenebrionidae|Eusattus	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus robustus	321478	LeConte	Eusattus		robustus			Species	John Doyen	1979						D.M. Power			1972-11-11	1972	11	11	316		1972-11-11																	unknown	1	Pinned	United States	California	Los Angeles County		San Clemente Island		0		32.9	-118.5																		2016-01-30 20:41:25	19889462	7	urn:uuid:71a5e7d1-db85-438b-8cfd-61bf0786364a	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=429806
429811	SBMNH	SBMNHENT		PreservedSpecimen	e7f1049a-2451-474a-82f9-d4b8f8e47aff	SBMNHENT0005351		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Tenebrionidae|Eusattus	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus robustus	321478	LeConte	Eusattus		robustus			Species	John Doyen	1979						D.M. Power			1972-11-11	1972	11	11	316		1972-11-11																	unknown	1	Pinned	United States	California	Los Angeles County		San Clemente Island		0		32.9	-118.5																		2016-01-30 20:41:25	19889467	7	urn:uuid:d69baf46-adc8-4a7f-9f36-ab148d46920b	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=429811
