id	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	otherCatalogNumbers	higherClassification	kingdom	phylum	class	order	family	scientificName	taxonID	scientificNameAuthorship	genus	subgenus	specificEpithet	verbatimTaxonRank	infraspecificEpithet	taxonRank	identifiedBy	dateIdentified	identificationReferences	identificationRemarks	taxonRemarks	identificationQualifier	typeStatus	recordedBy	associatedCollectors	recordNumber	eventDate	year	month	day	startDayOfYear	endDayOfYear	verbatimEventDate	occurrenceRemarks	habitat	substrate	verbatimAttributes	fieldNumber	eventID	informationWithheld	dataGeneralizations	dynamicProperties	associatedOccurrences	associatedSequences	associatedTaxa	reproductiveCondition	establishmentMeans	cultivationStatus	lifeStage	sex	individualCount	preparations	country	stateProvince	county	municipality	locality	locationRemarks	localitySecurity	localitySecurityReason	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimCoordinates	georeferencedBy	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	minimumElevationInMeters	maximumElevationInMeters	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	verbatimElevation	disposition	language	recordEnteredBy	modified	sourcePrimaryKey-dbpk	collID	recordID	references
428297	SBMNH	SBMNHENT		PreservedSpecimen	f8315757-b87b-4a13-a3c7-b0e65058b65f	SBMNHENT0003813		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Pterostichinae|Zabrini|Amarina|Amara|Bradytus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara insularis	863	Horn, 1875	Amara	Bradytus	insularis			Species	Matthew Gimmel	2021						Scott E. Miller			1979-04-02	1979	4	2	92		1979-4-2																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Barbara Island		0		33.4743	-119.037																		2017-07-05 09:14:22	19887953	7	urn:uuid:9cc08cb9-556b-4c8c-8365-6d5171aa5b5d	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428297
428298	SBMNH	SBMNHENT		PreservedSpecimen	25cdb459-899e-4ba3-b694-97c1df1bf8d9	SBMNHENT0003814		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Pterostichinae|Zabrini|Amarina|Amara|Bradytus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara insularis	863	Horn, 1875	Amara	Bradytus	insularis			Species	Matthew Gimmel	2021						S.E. Miller			1978-09-01	1978	9	1	244		1978-9-1																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Barbara Island		0		33.4743	-119.037																		2017-07-05 09:14:22	19887954	7	urn:uuid:98340d3e-fcb0-41c9-ae27-29cf9a26617c	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428298
428299	SBMNH	SBMNHENT		PreservedSpecimen	0d143fc1-2803-4140-8536-fdd053dea014	SBMNHENT0003815		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Pterostichinae|Zabrini|Amarina|Amara|Bradytus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara insularis	863	Horn, 1875	Amara	Bradytus	insularis			Species	Matthew Gimmel	2021						Scott E. Miller			1979-04-02	1979	4	2	92		1979-4-2																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Barbara Island		0		33.4743	-119.037																		2017-07-05 09:14:22	19887955	7	urn:uuid:ce378a9e-2ce2-4a61-a0ae-0095ed1a475b	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428299
428300	SBMNH	SBMNHENT		PreservedSpecimen	738ac081-da8e-49b0-837f-caf706f3a772	SBMNHENT0003816		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Pterostichinae|Zabrini|Amarina|Amara|Bradytus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara insularis	863	Horn, 1875	Amara	Bradytus	insularis			Species	Matthew Gimmel	2021						F.G. Hochberg			1979-04-05	1979	4	5	95		1979-4-5																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Barbara Island, SE side Signal Pk., nr. Top		0		33.4712	-119.0406									194					635ft				2017-07-05 09:14:22	19887956	7	urn:uuid:2daa8916-1acc-4b00-bc46-33a36aca8d95	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428300
428302	SBMNH	SBMNHENT		PreservedSpecimen	e7982ef0-fc07-4d0a-bedc-b7dcfad656ea	SBMNHENT0003818		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Pterostichinae|Zabrini|Amarina|Amara|Bradytus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara insularis	863	Horn, 1875	Amara	Bradytus	insularis			Species	Matthew Gimmel	2021						Scott E. Miller			1979-04-02	1979	4	2	92		1979-4-2																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Barbara Island		0		33.4743	-119.037																		2017-07-05 09:14:22	19887958	7	urn:uuid:c12386bd-8411-4a9b-b08a-4d4e98cde4f5	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428302
428303	SBMNH	SBMNHENT		PreservedSpecimen	de46d93c-b3a5-4a16-adef-78fe4c309028	SBMNHENT0003819		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Pterostichinae|Zabrini|Amarina|Amara|Bradytus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara insularis	863	Horn, 1875	Amara	Bradytus	insularis			Species	Matthew Gimmel	2021									1975-09-18	1975	9	18	261		1975-9-18																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Barbara Island		0		33.4743	-119.037																		2017-07-05 09:14:22	19887959	7	urn:uuid:f207b669-ee72-4f7d-840f-da9d872322cc	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428303
428304	SBMNH	SBMNHENT		PreservedSpecimen	7b66a615-0875-4ed7-b84e-c214160458a6	SBMNHENT0003820		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Pterostichinae|Zabrini|Amarina|Amara|Bradytus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara insularis	863	Horn, 1875	Amara	Bradytus	insularis			Species	Matthew Gimmel	2021						J.C. Trager			1978-06-11	1978	6	11	162		1978-6-11																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Barbara Island		0		33.4743	-119.037																		2017-07-05 09:14:22	19887960	7	urn:uuid:536d68e6-f885-4e6e-8b40-c10983d73053	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428304
428305	SBMNH	SBMNHENT		PreservedSpecimen	58b088a0-ea89-4acc-920a-962d588d18c7	SBMNHENT0003821		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Pterostichinae|Zabrini|Amarina|Amara|Bradytus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara insularis	863	Horn, 1875	Amara	Bradytus	insularis			Species	Matthew Gimmel	2021						J.C. Trager			1978-06-11	1978	6	11	162		1978-6-11																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Barbara Island		0		33.4743	-119.037																		2017-07-05 09:14:22	19887961	7	urn:uuid:52e7719f-05e9-4fba-94ca-79ef47667a47	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428305
428306	SBMNH	SBMNHENT		PreservedSpecimen	e10d3cb8-0806-4524-9b6c-9fb99ebd1def	SBMNHENT0003822		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Pterostichinae|Zabrini|Amarina	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara	83	Bonelli, 1810	Amara					Genus	Michael Caterino	2006									1940-07-04	1940	7	4	186		1940-7-4																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Barbara Island		0		33.4743	-119.037																		2017-07-05 09:14:22	19887962	7	urn:uuid:bbec786a-9e4a-4820-a892-70474b399529	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428306
428307	SBMNH	SBMNHENT		PreservedSpecimen	18516242-d30d-4350-8468-68bdac2c04ab	SBMNHENT0003823		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Pterostichinae|Zabrini|Amarina|Amara|Bradytus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara insularis	863	Horn, 1875	Amara	Bradytus	insularis			Species	Matthew Gimmel	2021						S.E. Miller			1978-09-21	1978	9	21	264		1978-9-21																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Barbara Island		0		33.4743	-119.037																		2017-07-05 09:14:22	19887963	7	urn:uuid:0c64d9e7-0dce-4777-9f88-214515e69995	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428307
428308	SBMNH	SBMNHENT		PreservedSpecimen	8a6213c2-d18f-43e9-9d0d-c7fcb6e2a2ba	SBMNHENT0003824		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Pterostichinae|Zabrini|Amarina|Amara|Bradytus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara insularis	863	Horn, 1875	Amara	Bradytus	insularis			Species	Matthew Gimmel	2021						F.G. Hochberg			1979-04-05	1979	4	5	95		1979-4-5																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Barbara Island, SE side Signal Pk., nr. Top		0		33.4712	-119.0406									194					635ft				2017-07-05 09:14:22	19887964	7	urn:uuid:8228120b-78b1-489d-9c95-7e7fb9d220d9	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428308
428310	SBMNH	SBMNHENT		PreservedSpecimen	9750b9fa-9e7e-4606-995f-0e0af7fa43bc	SBMNHENT0003826		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Pterostichinae|Zabrini|Amarina|Amara|Bradytus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara insularis	863	Horn, 1875	Amara	Bradytus	insularis			Species	Matthew Gimmel	2021						S. Newswanger			1979-04-01	1979	4	1	91		1979-4-1																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Barbara Island		0		33.4743	-119.037																		2017-07-05 09:14:22	19887966	7	urn:uuid:17c9d727-0a1b-4d4c-8d02-b367eefe0305	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428310
428311	SBMNH	SBMNHENT		PreservedSpecimen	08b51282-07ac-49ad-bd57-7ee61cd13b3a	SBMNHENT0003827		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Pterostichinae|Zabrini|Amarina	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara	83	Bonelli, 1810	Amara					Genus	Michael Caterino	2006						G.P. Kanakoff			1940-07-01	1940	7	1	183		1940-7-1																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Barbara Island		0		33.4743	-119.037																		2017-07-05 09:14:22	19887967	7	urn:uuid:3b106e19-b6aa-4bd9-96ef-3842442bdc87	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428311
428312	SBMNH	SBMNHENT		PreservedSpecimen	3666b88b-dd06-44ba-91b5-a2b3e8d179ef	SBMNHENT0003828		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Pterostichinae|Zabrini|Amarina|Amara|Bradytus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara insularis	863	Horn, 1875	Amara	Bradytus	insularis			Species	Matthew Gimmel	2021						J.C. Trager			1978-06-11	1978	6	11	162		1978-6-11																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Barbara Island		0		33.4743	-119.037																		2017-07-05 09:14:22	19887968	7	urn:uuid:527c3540-ffde-4a18-a5e8-fb9c7ac58bdf	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428312
428313	SBMNH	SBMNHENT		PreservedSpecimen	90b62809-85b3-4fd0-9eba-28ac337c7492	SBMNHENT0003829		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Pterostichinae|Zabrini|Amarina|Amara|Bradytus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara insularis	863	Horn, 1875	Amara	Bradytus	insularis			Species	Matthew Gimmel	2021						Scott E. Miller			1979-04-02	1979	4	2	92		1979-4-2																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Barbara Island		0		33.4743	-119.037																		2017-07-05 09:14:22	19887969	7	urn:uuid:5b984d40-0139-4514-af68-8dffb3dbfa32	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428313
428314	SBMNH	SBMNHENT		PreservedSpecimen	9eed40bc-3bad-4eb0-b529-d7062889c2d2	SBMNHENT0003830		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Pterostichinae|Zabrini|Amarina|Amara|Bradytus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara insularis	863	Horn, 1875	Amara	Bradytus	insularis			Species	Matthew Gimmel	2021						Scott E. Miller			1979-04-02	1979	4	2	92		1979-4-2																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Barbara Island		0		33.4743	-119.037																		2017-07-05 09:14:22	19887970	7	urn:uuid:355b10db-7fbc-4b18-a269-6ccbb15970e9	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428314
428315	SBMNH	SBMNHENT		PreservedSpecimen	ab64863b-8964-47fa-b955-e75ee14ab46d	SBMNHENT0003831		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Pterostichinae|Zabrini|Amarina|Amara|Bradytus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara insularis	863	Horn, 1875	Amara	Bradytus	insularis			Species	Matthew Gimmel	2021						S.E. Miller			1978-09-19	1978	9	19	262		1978-9-19																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Barbara Island		0		33.4743	-119.037																		2017-07-05 09:14:22	19887971	7	urn:uuid:489816fe-2e3a-4828-9b5d-618268fa74d2	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428315
428316	SBMNH	SBMNHENT		PreservedSpecimen	c7ddf5a8-19de-4fad-adaf-963630c7cada	SBMNHENT0003832		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Pterostichinae|Zabrini|Amarina	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara	83	Bonelli, 1810	Amara					Genus	Michael Caterino	2006						J.C. Trager			1978-06-11	1978	6	11	162		1978-6-11																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Barbara Island		0		33.4743	-119.037																		2017-07-05 09:14:22	19887972	7	urn:uuid:ab7062f5-a8f7-49c2-9a20-d915584b3775	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428316
428317	SBMNH	SBMNHENT		PreservedSpecimen	f016e10c-3d6c-44f6-b16c-ebbf7f83e7b9	SBMNHENT0003833		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Pterostichinae|Zabrini|Amarina|Amara|Bradytus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara insularis	863	Horn, 1875	Amara	Bradytus	insularis			Species	Matthew Gimmel	2021						J.C. Trager			1978-06-11	1978	6	11	162		1978-6-11																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Barbara Island		0		33.4743	-119.037																		2017-07-05 09:14:22	19887973	7	urn:uuid:5114b430-7ac5-4d56-99f9-efa8e75877b5	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428317
428318	SBMNH	SBMNHENT		PreservedSpecimen	c71649e4-7376-48f2-ae32-bc61716f2d7d	SBMNHENT0003834		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Pterostichinae|Zabrini|Amarina|Amara|Bradytus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara insularis	863	Horn, 1875	Amara	Bradytus	insularis			Species	Matthew Gimmel	2021						Scott E. Miller			1979-04-02	1979	4	2	92		1979-4-2																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Barbara Island		0		33.4743	-119.037																		2017-07-05 09:14:22	19887974	7	urn:uuid:552667af-91ce-405f-9b02-301ce2ea132c	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428318
428319	SBMNH	SBMNHENT		PreservedSpecimen	59e59d80-722a-49ea-b2fe-643ea9e4f264	SBMNHENT0003835		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Pterostichinae|Zabrini|Amarina|Amara|Bradytus	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara insularis	863	Horn, 1875	Amara	Bradytus	insularis			Species	Matthew Gimmel	2021						Scott E. Miller			1979-04-02	1979	4	2	92		1979-4-2																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; Santa Barbara Island		0		33.4743	-119.037																		2017-07-05 09:14:22	19887975	7	urn:uuid:6a3cbfcd-1a35-46e7-b24f-a892b33958f5	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=428319
